timestamp,user_id,product_id,event,hour,day_of_week,is_weekend,interaction_score
2025-12-06 00:44:40,1002,17,view,0,5,1,1
2025-12-01 08:01:40,1012,40,view,8,0,0,1
2025-12-05 06:54:40,1009,48,view,6,4,0,1
2025-12-04 16:00:40,1018,2,view,16,3,0,1
2025-12-02 18:24:40,1005,2,purchase,18,1,0,4
2025-12-01 19:17:40,1011,35,click,19,0,0,2
2025-12-03 21:37:40,1013,18,click,21,2,0,2
2025-12-02 10:52:40,1001,18,view,10,1,0,1
2025-12-05 18:46:40,1017,41,add_to_cart,18,4,0,3
2025-12-01 21:53:40,1018,37,click,21,0,0,2
2025-12-01 11:35:40,1001,31,purchase,11,0,0,4
2025-12-02 19:59:40,1014,2,click,19,1,0,2
2025-12-03 23:28:40,1014,16,view,23,2,0,1
2025-12-02 03:18:40,1004,27,add_to_cart,3,1,0,3
2025-12-02 16:11:40,1010,20,click,16,1,0,2
2025-12-06 08:54:40,1005,38,view,8,5,1,1
2025-12-01 14:18:40,1009,35,view,14,0,0,1
2025-12-06 08:20:40,1013,16,view,8,5,1,1
2025-12-02 10:15:40,1011,18,view,10,1,0,1
2025-12-01 18:10:40,1014,1,view,18,0,0,1
2025-12-03 14:37:40,1015,27,view,14,2,0,1
2025-12-01 17:05:40,1009,19,click,17,0,0,2
2025-12-07 17:53:40,1013,37,add_to_cart,17,6,1,3
2025-12-04 16:58:40,1003,10,view,16,3,0,1
2025-12-04 10:23:40,1004,50,purchase,10,3,0,4
2025-12-01 10:16:40,1005,31,view,10,0,0,1
2025-12-05 05:50:40,1017,32,view,5,4,0,1
2025-12-07 06:09:40,1017,3,click,6,6,1,2
2025-12-05 15:20:40,1002,50,view,15,4,0,1
2025-12-02 13:16:40,1008,21,add_to_cart,13,1,0,3
2025-12-01 01:00:40,1019,34,view,1,0,0,1
2025-12-07 10:10:40,1007,38,view,10,6,1,1
2025-12-03 01:27:40,1017,7,click,1,2,0,2
2025-12-06 02:53:40,1005,30,view,2,5,1,1
2025-12-01 14:26:40,1004,11,click,14,0,0,2
2025-12-01 18:20:40,1020,23,view,18,0,0,1
2025-12-05 03:09:40,1001,38,view,3,4,0,1
2025-12-01 05:09:40,1017,36,add_to_cart,5,0,0,3
2025-12-07 08:08:40,1004,29,click,8,6,1,2
2025-12-04 05:19:40,1004,26,purchase,5,3,0,4
2025-12-07 14:05:40,1005,22,add_to_cart,14,6,1,3
2025-12-01 19:10:40,1016,27,view,19,0,0,1
2025-12-06 20:45:40,1009,18,purchase,20,5,1,4
2025-12-03 21:25:40,1018,22,add_to_cart,21,2,0,3
2025-12-06 10:05:40,1011,14,view,10,5,1,1
2025-12-02 23:13:40,1004,26,view,23,1,0,1
2025-12-03 13:47:40,1018,35,click,13,2,0,2
2025-12-04 04:52:40,1004,43,view,4,3,0,1
2025-12-07 04:25:40,1014,8,view,4,6,1,1
2025-12-02 16:03:40,1007,39,add_to_cart,16,1,0,3
2025-12-04 17:24:40,1013,4,add_to_cart,17,3,0,3
2025-12-02 22:50:40,1015,17,add_to_cart,22,1,0,3
2025-12-06 13:16:40,1010,27,add_to_cart,13,5,1,3
2025-12-06 05:53:40,1019,22,view,5,5,1,1
2025-12-02 13:46:40,1007,42,purchase,13,1,0,4
2025-12-04 07:43:40,1019,37,view,7,3,0,1
2025-12-04 00:21:40,1002,24,view,0,3,0,1
2025-12-05 06:02:40,1017,6,click,6,4,0,2
2025-12-05 10:07:40,1005,26,view,10,4,0,1
2025-12-01 09:17:40,1007,12,view,9,0,0,1
2025-12-02 12:46:40,1014,29,click,12,1,0,2
2025-12-04 14:13:40,1005,28,view,14,3,0,1
2025-12-05 09:21:40,1005,33,click,9,4,0,2
2025-12-01 07:20:40,1016,9,click,7,0,0,2
2025-12-01 21:18:40,1010,39,view,21,0,0,1
2025-12-05 01:18:40,1008,41,click,1,4,0,2
2025-12-03 20:38:40,1019,9,click,20,2,0,2
2025-12-06 14:41:40,1018,38,view,14,5,1,1
2025-12-04 03:55:40,1006,29,click,3,3,0,2
2025-12-04 00:26:40,1005,2,add_to_cart,0,3,0,3
2025-12-04 00:18:40,1004,3,add_to_cart,0,3,0,3
2025-12-05 22:46:40,1014,18,view,22,4,0,1
2025-12-01 21:16:40,1015,50,click,21,0,0,2
2025-12-03 17:34:40,1009,6,view,17,2,0,1
2025-12-02 18:03:40,1018,41,click,18,1,0,2
2025-12-02 08:16:40,1016,45,click,8,1,0,2
2025-12-04 06:42:40,1010,39,view,6,3,0,1
2025-12-07 18:36:40,1017,11,click,18,6,1,2
2025-12-06 04:58:40,1016,26,view,4,5,1,1
2025-12-02 20:40:40,1017,16,add_to_cart,20,1,0,3
2025-12-01 22:53:40,1018,48,view,22,0,0,1
2025-12-06 05:46:40,1018,32,click,5,5,1,2
2025-12-05 19:04:40,1017,34,click,19,4,0,2
2025-12-01 06:20:40,1013,11,view,6,0,0,1
2025-12-05 04:57:40,1013,45,view,4,4,0,1
2025-12-04 14:09:40,1003,24,view,14,3,0,1
2025-12-06 01:34:40,1010,19,click,1,5,1,2
2025-12-05 13:50:40,1010,30,view,13,4,0,1
2025-12-03 04:18:40,1008,10,view,4,2,0,1
2025-12-03 23:10:40,1002,43,view,23,2,0,1
2025-12-01 13:22:40,1017,37,view,13,0,0,1
2025-12-04 13:02:40,1018,49,click,13,3,0,2
2025-12-07 05:00:40,1009,38,purchase,5,6,1,4
2025-12-06 17:08:40,1016,50,view,17,5,1,1
2025-12-02 19:31:40,1018,33,view,19,1,0,1
2025-12-01 21:39:40,1018,49,purchase,21,0,0,4
2025-12-04 09:57:40,1017,5,purchase,9,3,0,4
2025-11-30 22:32:40,1004,16,view,22,6,1,1
2025-12-05 12:25:40,1004,15,click,12,4,0,2
2025-12-01 06:47:40,1002,6,click,6,0,0,2
2025-12-06 19:29:40,1002,26,view,19,5,1,1
2025-12-04 03:50:40,1009,10,view,3,3,0,1
2025-12-06 22:40:40,1001,14,view,22,5,1,1
2025-12-06 09:56:40,1003,14,click,9,5,1,2
2025-12-01 08:28:40,1002,9,add_to_cart,8,0,0,3
2025-12-07 19:24:40,1014,21,view,19,6,1,1
2025-12-02 21:37:40,1013,42,click,21,1,0,2
2025-12-02 21:28:40,1005,48,purchase,21,1,0,4
2025-12-06 21:02:40,1020,37,view,21,5,1,1
2025-12-05 00:31:40,1013,5,add_to_cart,0,4,0,3
2025-12-07 16:44:40,1014,38,click,16,6,1,2
2025-12-01 09:17:40,1002,25,view,9,0,0,1
2025-12-07 10:18:40,1011,27,add_to_cart,10,6,1,3
2025-12-01 22:26:40,1004,25,view,22,0,0,1
2025-12-02 00:59:40,1004,36,add_to_cart,0,1,0,3
2025-12-02 00:46:40,1013,21,view,0,1,0,1
2025-12-07 13:55:40,1004,11,purchase,13,6,1,4
2025-12-07 19:33:40,1010,24,purchase,19,6,1,4
2025-12-06 17:55:40,1002,42,click,17,5,1,2
2025-12-04 06:57:40,1020,34,view,6,3,0,1
2025-12-06 11:15:40,1006,13,add_to_cart,11,5,1,3
2025-12-03 22:28:40,1001,47,view,22,2,0,1
2025-12-06 10:53:40,1014,45,add_to_cart,10,5,1,3
2025-12-05 01:19:40,1009,42,click,1,4,0,2
2025-12-04 03:02:40,1017,41,view,3,3,0,1
2025-12-04 23:11:40,1004,50,view,23,3,0,1
2025-12-01 20:06:40,1007,44,add_to_cart,20,0,0,3
2025-12-06 09:58:40,1009,50,click,9,5,1,2
2025-12-05 01:36:40,1005,30,add_to_cart,1,4,0,3
2025-12-06 20:07:40,1002,34,add_to_cart,20,5,1,3
2025-12-01 13:51:40,1006,27,view,13,0,0,1
2025-12-01 00:27:40,1004,5,click,0,0,0,2
2025-12-06 19:30:40,1016,33,view,19,5,1,1
2025-12-05 07:38:40,1014,15,purchase,7,4,0,4
2025-12-06 18:27:40,1006,24,purchase,18,5,1,4
2025-12-03 05:05:40,1001,2,view,5,2,0,1
2025-12-01 00:08:40,1018,27,view,0,0,0,1
2025-12-02 23:57:40,1017,35,add_to_cart,23,1,0,3
2025-12-07 05:42:40,1004,45,purchase,5,6,1,4
2025-12-01 03:04:40,1003,17,click,3,0,0,2
2025-12-04 04:09:40,1004,22,view,4,3,0,1
2025-12-05 22:53:40,1012,39,click,22,4,0,2
2025-12-06 11:45:40,1012,33,click,11,5,1,2
2025-12-03 08:32:40,1003,26,view,8,2,0,1
2025-12-01 01:24:40,1010,32,purchase,1,0,0,4
2025-12-07 02:26:40,1007,1,add_to_cart,2,6,1,3
2025-12-05 20:14:40,1006,21,click,20,4,0,2
2025-12-04 01:24:40,1009,33,add_to_cart,1,3,0,3
2025-12-06 21:56:40,1006,13,view,21,5,1,1
2025-12-07 11:05:40,1016,26,view,11,6,1,1
2025-12-02 21:47:40,1019,13,view,21,1,0,1
2025-12-03 16:31:40,1018,27,view,16,2,0,1
2025-12-06 18:22:40,1020,19,view,18,5,1,1
2025-12-06 13:50:40,1012,42,click,13,5,1,2
2025-12-06 05:34:40,1005,25,click,5,5,1,2
2025-12-06 08:31:40,1005,48,view,8,5,1,1
2025-12-03 23:27:40,1005,36,add_to_cart,23,2,0,3
2025-12-01 22:12:40,1012,39,view,22,0,0,1
2025-12-05 21:06:40,1001,42,view,21,4,0,1
2025-12-01 05:04:40,1013,7,view,5,0,0,1
2025-12-04 14:06:40,1007,44,view,14,3,0,1
2025-12-04 01:02:40,1017,30,view,1,3,0,1
2025-12-02 22:31:40,1005,12,click,22,1,0,2
2025-12-02 13:35:40,1008,22,purchase,13,1,0,4
2025-12-03 06:05:40,1019,26,purchase,6,2,0,4
2025-12-05 18:17:40,1001,24,view,18,4,0,1
2025-12-02 18:21:40,1013,8,click,18,1,0,2
2025-12-02 19:06:40,1009,46,add_to_cart,19,1,0,3
2025-12-04 22:58:40,1015,47,purchase,22,3,0,4
2025-12-07 15:15:40,1005,1,view,15,6,1,1
2025-12-01 09:57:40,1005,29,view,9,0,0,1
2025-12-04 22:24:40,1019,20,view,22,3,0,1
2025-12-03 15:40:40,1017,48,view,15,2,0,1
2025-12-04 03:59:40,1006,21,view,3,3,0,1
2025-12-07 21:35:40,1016,1,view,21,6,1,1
2025-12-02 07:49:40,1007,3,add_to_cart,7,1,0,3
2025-12-06 16:27:40,1008,2,add_to_cart,16,5,1,3
2025-12-03 19:09:40,1019,1,view,19,2,0,1
2025-12-04 01:31:40,1008,26,click,1,3,0,2
2025-12-03 08:52:40,1018,36,add_to_cart,8,2,0,3
2025-12-05 03:47:40,1010,41,view,3,4,0,1
2025-12-07 07:56:40,1002,21,view,7,6,1,1
2025-12-01 00:27:40,1001,50,view,0,0,0,1
2025-12-05 05:27:40,1019,35,view,5,4,0,1
2025-12-01 05:19:40,1018,1,add_to_cart,5,0,0,3
2025-12-07 18:11:40,1001,30,add_to_cart,18,6,1,3
2025-11-30 23:16:40,1008,33,view,23,6,1,1
2025-12-01 06:24:40,1016,39,purchase,6,0,0,4
2025-12-03 08:29:40,1013,42,click,8,2,0,2
2025-12-05 07:03:40,1017,7,view,7,4,0,1
2025-12-03 19:09:40,1018,35,click,19,2,0,2
2025-12-07 18:50:40,1004,29,view,18,6,1,1
2025-12-04 07:36:40,1003,26,click,7,3,0,2
2025-12-04 08:22:40,1012,41,view,8,3,0,1
2025-12-01 16:24:40,1018,40,view,16,0,0,1
2025-12-05 08:54:40,1003,44,view,8,4,0,1
2025-12-05 19:34:40,1002,13,add_to_cart,19,4,0,3
2025-12-05 23:17:40,1011,21,view,23,4,0,1
2025-12-01 07:26:40,1009,38,view,7,0,0,1
2025-12-02 10:16:40,1002,36,view,10,1,0,1
2025-12-07 05:45:40,1019,9,view,5,6,1,1
2025-12-05 16:32:40,1002,11,view,16,4,0,1
2025-12-05 03:34:40,1005,10,click,3,4,0,2
2025-12-03 12:28:40,1011,29,view,12,2,0,1
2025-12-04 05:07:40,1003,43,purchase,5,3,0,4
2025-12-05 16:05:40,1016,16,view,16,4,0,1
2025-12-01 04:54:40,1010,28,view,4,0,0,1
2025-12-05 00:06:40,1006,41,view,0,4,0,1
2025-12-05 13:50:40,1012,24,add_to_cart,13,4,0,3
2025-12-03 14:47:40,1020,33,view,14,2,0,1
2025-12-05 09:37:40,1020,41,purchase,9,4,0,4
2025-12-05 10:16:40,1012,43,view,10,4,0,1
2025-12-03 06:15:40,1007,47,view,6,2,0,1
2025-12-03 11:55:40,1005,25,view,11,2,0,1
2025-12-01 09:44:40,1008,1,view,9,0,0,1
2025-12-04 18:18:40,1001,38,view,18,3,0,1
2025-12-02 13:03:40,1012,12,view,13,1,0,1
2025-12-07 09:34:40,1002,35,view,9,6,1,1
2025-12-07 11:33:40,1008,44,click,11,6,1,2
2025-12-06 00:20:40,1001,43,view,0,5,1,1
2025-12-05 23:37:40,1014,38,add_to_cart,23,4,0,3
2025-12-03 12:32:40,1020,9,view,12,2,0,1
2025-12-01 02:03:40,1014,5,purchase,2,0,0,4
2025-12-02 00:11:40,1018,23,purchase,0,1,0,4
2025-12-02 08:36:40,1012,11,purchase,8,1,0,4
2025-12-02 19:29:40,1015,28,view,19,1,0,1
2025-12-01 13:20:40,1003,16,view,13,0,0,1
2025-12-07 02:32:40,1018,15,purchase,2,6,1,4
2025-12-02 20:56:40,1017,23,view,20,1,0,1
2025-12-03 18:13:40,1001,19,click,18,2,0,2
2025-12-01 21:41:40,1011,47,purchase,21,0,0,4
2025-12-07 14:28:40,1007,16,click,14,6,1,2
2025-12-04 02:00:40,1005,15,view,2,3,0,1
2025-12-06 00:09:40,1018,14,add_to_cart,0,5,1,3
2025-12-06 15:46:40,1015,30,add_to_cart,15,5,1,3
2025-12-02 05:44:40,1019,48,view,5,1,0,1
2025-12-03 21:57:40,1009,15,view,21,2,0,1
2025-12-07 00:16:40,1008,16,add_to_cart,0,6,1,3
2025-12-03 18:16:40,1007,33,view,18,2,0,1
2025-12-02 23:49:40,1004,16,view,23,1,0,1
2025-12-03 18:19:40,1020,33,add_to_cart,18,2,0,3
2025-12-01 21:13:40,1017,11,view,21,0,0,1
2025-12-07 13:07:40,1004,12,purchase,13,6,1,4
2025-12-02 07:51:40,1020,40,view,7,1,0,1
2025-12-01 16:19:40,1017,8,view,16,0,0,1
2025-12-07 01:55:40,1008,23,add_to_cart,1,6,1,3
2025-12-06 12:45:40,1004,19,view,12,5,1,1
2025-12-01 10:27:40,1005,23,click,10,0,0,2
2025-12-03 10:55:40,1008,9,view,10,2,0,1
2025-12-05 22:45:40,1020,4,click,22,4,0,2
2025-12-06 09:54:40,1007,2,click,9,5,1,2
2025-12-06 23:44:40,1002,23,view,23,5,1,1
2025-12-07 20:42:40,1004,41,purchase,20,6,1,4
2025-12-05 11:51:40,1006,30,add_to_cart,11,4,0,3
2025-12-06 13:23:40,1019,21,view,13,5,1,1
2025-12-06 15:16:40,1007,7,view,15,5,1,1
2025-12-02 23:07:40,1005,40,view,23,1,0,1
2025-12-07 20:19:40,1010,16,view,20,6,1,1
2025-12-04 23:42:40,1012,16,click,23,3,0,2
2025-12-06 05:39:40,1006,47,purchase,5,5,1,4
2025-12-07 05:27:40,1012,4,view,5,6,1,1
2025-12-07 07:43:40,1009,4,click,7,6,1,2
2025-12-02 19:31:40,1003,11,view,19,1,0,1
2025-12-02 08:01:40,1020,31,view,8,1,0,1
2025-12-06 07:17:40,1014,3,view,7,5,1,1
2025-12-06 11:03:40,1004,40,add_to_cart,11,5,1,3
2025-12-03 13:01:40,1009,17,add_to_cart,13,2,0,3
2025-12-05 12:58:40,1010,41,view,12,4,0,1
2025-12-05 15:46:40,1008,37,add_to_cart,15,4,0,3
2025-12-01 18:18:40,1006,29,click,18,0,0,2
2025-12-02 09:22:40,1014,19,click,9,1,0,2
2025-12-06 03:34:40,1004,26,view,3,5,1,1
2025-12-05 07:50:40,1015,41,view,7,4,0,1
2025-12-05 23:35:40,1004,10,view,23,4,0,1
2025-12-03 13:14:40,1013,38,click,13,2,0,2
2025-12-06 16:30:40,1011,33,click,16,5,1,2
2025-12-03 20:19:40,1001,38,purchase,20,2,0,4
2025-12-04 00:15:40,1002,1,view,0,3,0,1
2025-12-06 10:34:40,1016,9,purchase,10,5,1,4
2025-12-03 05:57:40,1003,43,add_to_cart,5,2,0,3
2025-12-06 06:58:40,1016,9,view,6,5,1,1
2025-12-04 11:37:40,1011,4,view,11,3,0,1
2025-12-03 01:48:40,1014,30,click,1,2,0,2
2025-12-01 21:50:40,1019,42,click,21,0,0,2
2025-12-01 15:09:40,1011,17,view,15,0,0,1
2025-12-03 09:43:40,1014,36,purchase,9,2,0,4
2025-12-05 23:12:40,1013,44,view,23,4,0,1
2025-12-07 14:13:40,1020,39,view,14,6,1,1
2025-12-06 16:26:40,1019,36,click,16,5,1,2
2025-12-01 03:28:40,1016,24,click,3,0,0,2
2025-12-05 05:45:40,1015,35,click,5,4,0,2
2025-12-06 15:11:40,1008,9,view,15,5,1,1
2025-12-05 22:32:40,1003,9,click,22,4,0,2
2025-12-02 02:29:40,1009,44,view,2,1,0,1
2025-12-05 07:53:40,1001,8,view,7,4,0,1
2025-12-06 11:32:40,1007,37,view,11,5,1,1
2025-12-04 10:02:40,1013,41,view,10,3,0,1
2025-12-04 02:34:40,1010,15,view,2,3,0,1
2025-12-03 10:06:40,1005,19,view,10,2,0,1
2025-12-04 22:20:40,1018,36,view,22,3,0,1
2025-12-04 16:15:40,1011,13,view,16,3,0,1
2025-12-06 04:08:40,1013,33,add_to_cart,4,5,1,3
2025-12-06 14:25:40,1016,5,view,14,5,1,1
2025-12-03 07:21:40,1008,19,view,7,2,0,1
2025-12-06 17:58:40,1002,4,add_to_cart,17,5,1,3
2025-12-05 00:01:40,1013,44,view,0,4,0,1
2025-12-06 06:10:40,1012,32,add_to_cart,6,5,1,3
2025-12-07 11:57:40,1007,40,view,11,6,1,1
2025-12-05 04:47:40,1006,8,view,4,4,0,1
2025-11-30 23:01:40,1004,20,purchase,23,6,1,4
2025-12-03 02:56:40,1007,8,click,2,2,0,2
2025-12-04 00:45:40,1006,35,click,0,3,0,2
2025-12-06 01:25:40,1004,40,purchase,1,5,1,4
2025-12-04 13:43:40,1016,8,click,13,3,0,2
2025-12-07 17:29:40,1010,37,view,17,6,1,1
2025-12-02 09:44:40,1016,15,add_to_cart,9,1,0,3
2025-12-06 03:40:40,1003,3,add_to_cart,3,5,1,3
2025-12-05 09:08:40,1005,34,view,9,4,0,1
2025-12-04 10:00:40,1008,33,click,10,3,0,2
2025-12-07 08:27:40,1004,24,view,8,6,1,1
2025-12-02 20:20:40,1001,14,view,20,1,0,1
2025-12-06 00:03:40,1008,9,view,0,5,1,1
2025-12-04 09:54:40,1004,12,view,9,3,0,1
2025-12-04 18:45:40,1004,30,view,18,3,0,1
2025-12-02 04:50:40,1014,27,view,4,1,0,1
2025-12-07 07:16:40,1007,31,view,7,6,1,1
2025-12-06 01:43:40,1018,13,view,1,5,1,1
2025-12-02 02:33:40,1017,13,view,2,1,0,1
2025-12-04 10:19:40,1010,40,view,10,3,0,1
2025-12-06 10:17:40,1015,40,click,10,5,1,2
2025-12-01 23:34:40,1007,15,view,23,0,0,1
2025-12-02 22:47:40,1016,36,add_to_cart,22,1,0,3
2025-12-02 03:18:40,1001,7,view,3,1,0,1
2025-12-01 17:23:40,1008,3,view,17,0,0,1
2025-12-07 10:31:40,1015,18,click,10,6,1,2
2025-12-03 06:30:40,1008,11,view,6,2,0,1
2025-12-01 12:28:40,1013,26,click,12,0,0,2
2025-12-07 01:38:40,1004,25,view,1,6,1,1
2025-12-01 14:41:40,1011,48,add_to_cart,14,0,0,3
2025-12-02 02:09:40,1011,46,add_to_cart,2,1,0,3
2025-12-06 00:33:40,1018,37,view,0,5,1,1
2025-12-06 20:49:40,1017,16,view,20,5,1,1
2025-12-04 18:21:40,1002,25,view,18,3,0,1
2025-12-07 17:49:40,1003,34,view,17,6,1,1
2025-12-07 17:48:40,1019,19,view,17,6,1,1
2025-12-03 17:04:40,1004,26,purchase,17,2,0,4
2025-12-04 16:42:40,1010,39,click,16,3,0,2
2025-12-05 07:20:40,1001,24,view,7,4,0,1
2025-12-02 04:04:40,1010,10,view,4,1,0,1
2025-12-07 01:51:40,1017,18,add_to_cart,1,6,1,3
2025-12-05 10:14:40,1007,21,view,10,4,0,1
2025-12-03 02:20:40,1013,12,add_to_cart,2,2,0,3
2025-12-02 04:16:40,1012,27,view,4,1,0,1
2025-12-03 21:03:40,1005,43,click,21,2,0,2
2025-12-01 03:09:40,1008,22,view,3,0,0,1
2025-12-05 01:28:40,1005,3,view,1,4,0,1
2025-12-03 13:32:40,1003,19,click,13,2,0,2
2025-12-06 02:44:40,1018,5,add_to_cart,2,5,1,3
2025-12-04 18:45:40,1010,37,view,18,3,0,1
2025-12-06 12:54:40,1020,36,view,12,5,1,1
2025-12-03 11:37:40,1012,17,view,11,2,0,1
2025-12-03 18:39:40,1018,46,view,18,2,0,1
2025-12-03 04:43:40,1017,36,view,4,2,0,1
2025-12-04 01:32:40,1015,19,add_to_cart,1,3,0,3
2025-12-02 13:23:40,1019,21,view,13,1,0,1
2025-12-05 02:17:40,1005,42,view,2,4,0,1
2025-12-06 01:31:40,1009,49,view,1,5,1,1
2025-12-01 09:22:40,1015,5,add_to_cart,9,0,0,3
2025-12-06 20:24:40,1002,11,click,20,5,1,2
2025-12-06 09:45:40,1004,34,add_to_cart,9,5,1,3
2025-12-05 04:57:40,1010,15,click,4,4,0,2
2025-12-06 10:28:40,1010,15,click,10,5,1,2
2025-12-01 07:05:40,1013,36,view,7,0,0,1
2025-12-01 13:12:40,1013,20,view,13,0,0,1
2025-12-04 14:23:40,1014,44,view,14,3,0,1
2025-12-06 02:42:40,1010,13,view,2,5,1,1
2025-12-07 00:24:40,1008,1,view,0,6,1,1
2025-12-02 13:01:40,1015,43,click,13,1,0,2
2025-12-07 02:43:40,1005,40,click,2,6,1,2
2025-12-01 03:39:40,1006,30,view,3,0,0,1
2025-12-01 18:27:40,1007,23,add_to_cart,18,0,0,3
2025-12-03 20:14:40,1010,49,click,20,2,0,2
2025-12-02 22:13:40,1012,17,view,22,1,0,1
2025-12-05 03:05:40,1013,5,view,3,4,0,1
2025-12-05 00:06:40,1008,8,view,0,4,0,1
2025-12-01 13:11:40,1019,3,view,13,0,0,1
2025-12-01 06:48:40,1016,33,view,6,0,0,1
2025-12-01 17:20:40,1012,36,add_to_cart,17,0,0,3
2025-12-02 03:59:40,1010,15,view,3,1,0,1
2025-12-03 18:37:40,1006,30,view,18,2,0,1
2025-12-07 21:35:40,1011,39,view,21,6,1,1
2025-12-02 14:10:40,1014,29,add_to_cart,14,1,0,3
2025-12-07 03:33:40,1006,11,view,3,6,1,1
2025-12-04 20:14:40,1020,9,view,20,3,0,1
2025-12-04 19:58:40,1015,34,click,19,3,0,2
2025-12-05 19:23:40,1010,28,view,19,4,0,1
2025-12-01 06:56:40,1003,28,add_to_cart,6,0,0,3
2025-12-06 07:37:40,1013,13,add_to_cart,7,5,1,3
2025-12-06 21:56:40,1002,2,view,21,5,1,1
2025-12-03 01:22:40,1006,49,view,1,2,0,1
2025-12-03 14:18:40,1002,23,view,14,2,0,1
2025-12-05 21:46:40,1008,10,view,21,4,0,1
2025-12-06 08:53:40,1020,42,click,8,5,1,2
2025-12-03 14:04:40,1010,22,click,14,2,0,2
2025-12-03 21:18:40,1008,11,view,21,2,0,1
2025-12-04 20:30:40,1003,48,click,20,3,0,2
2025-12-05 15:16:40,1014,41,view,15,4,0,1
2025-12-01 14:35:40,1018,33,click,14,0,0,2
2025-12-07 05:14:40,1005,30,add_to_cart,5,6,1,3
2025-12-07 19:06:40,1001,34,add_to_cart,19,6,1,3
2025-12-07 16:07:40,1013,15,add_to_cart,16,6,1,3
2025-12-02 15:32:40,1008,17,click,15,1,0,2
2025-12-03 19:13:40,1012,4,view,19,2,0,1
2025-12-01 20:04:40,1015,16,add_to_cart,20,0,0,3
2025-12-01 17:26:40,1018,1,view,17,0,0,1
2025-12-04 07:17:40,1005,5,click,7,3,0,2
2025-12-05 15:32:40,1007,29,add_to_cart,15,4,0,3
2025-12-02 16:39:40,1015,48,view,16,1,0,1
2025-12-06 15:10:40,1019,6,view,15,5,1,1
2025-12-03 00:43:40,1005,13,click,0,2,0,2
2025-12-05 09:16:40,1014,43,view,9,4,0,1
2025-12-02 20:34:40,1019,41,add_to_cart,20,1,0,3
2025-12-03 09:48:40,1016,20,click,9,2,0,2
2025-12-05 12:10:40,1020,1,view,12,4,0,1
2025-12-05 09:54:40,1016,3,view,9,4,0,1
2025-12-04 19:00:40,1020,13,view,19,3,0,1
2025-12-04 20:32:40,1020,28,click,20,3,0,2
2025-12-04 19:06:40,1014,48,view,19,3,0,1
2025-12-06 18:46:40,1016,49,view,18,5,1,1
2025-12-07 01:33:40,1001,43,add_to_cart,1,6,1,3
2025-12-02 16:26:40,1002,2,view,16,1,0,1
2025-12-01 19:06:40,1018,41,purchase,19,0,0,4
2025-12-02 23:55:40,1020,48,click,23,1,0,2
2025-12-05 16:36:40,1010,35,add_to_cart,16,4,0,3
2025-12-04 18:26:40,1008,49,click,18,3,0,2
2025-12-04 09:03:40,1019,29,view,9,3,0,1
2025-12-02 19:41:40,1012,42,add_to_cart,19,1,0,3
2025-12-06 14:37:40,1003,41,view,14,5,1,1
2025-12-02 14:26:40,1001,14,click,14,1,0,2
2025-12-06 10:56:40,1019,37,add_to_cart,10,5,1,3
2025-12-02 16:27:40,1015,45,add_to_cart,16,1,0,3
2025-12-07 18:40:40,1006,14,view,18,6,1,1
2025-12-01 10:14:40,1013,3,view,10,0,0,1
2025-12-01 02:27:40,1011,11,add_to_cart,2,0,0,3
2025-12-05 13:11:40,1008,43,view,13,4,0,1
2025-12-04 17:47:40,1001,17,view,17,3,0,1
2025-12-06 17:12:40,1016,23,view,17,5,1,1
2025-12-06 16:05:40,1016,1,click,16,5,1,2
2025-12-01 12:56:40,1003,44,view,12,0,0,1
2025-12-06 04:02:40,1010,8,add_to_cart,4,5,1,3
2025-12-01 10:50:40,1003,16,purchase,10,0,0,4
2025-12-07 04:38:40,1008,29,view,4,6,1,1
2025-12-02 20:55:40,1019,48,click,20,1,0,2
2025-12-02 08:23:40,1010,15,add_to_cart,8,1,0,3
2025-12-04 01:16:40,1007,12,view,1,3,0,1
2025-12-05 10:37:40,1018,9,add_to_cart,10,4,0,3
2025-12-03 16:28:40,1017,35,click,16,2,0,2
2025-12-04 10:55:40,1019,18,view,10,3,0,1
2025-12-07 17:33:40,1017,14,view,17,6,1,1
2025-12-07 20:13:40,1004,49,view,20,6,1,1
2025-12-07 04:00:40,1003,45,purchase,4,6,1,4
2025-12-02 15:26:40,1014,5,view,15,1,0,1
2025-12-01 04:59:40,1010,41,view,4,0,0,1
2025-12-07 04:04:40,1009,17,view,4,6,1,1
2025-12-03 09:53:40,1014,50,click,9,2,0,2
2025-12-03 15:26:40,1014,39,view,15,2,0,1
2025-12-03 07:45:40,1005,43,view,7,2,0,1
2025-12-03 22:04:40,1011,50,view,22,2,0,1
2025-12-01 11:31:40,1008,2,view,11,0,0,1
2025-12-06 07:22:40,1011,5,view,7,5,1,1
2025-12-05 14:22:40,1015,6,purchase,14,4,0,4
2025-12-06 18:39:40,1018,10,view,18,5,1,1
2025-12-06 14:28:40,1007,15,view,14,5,1,1
2025-12-06 23:41:40,1019,13,click,23,5,1,2
2025-12-04 02:30:40,1015,40,view,2,3,0,1
2025-12-04 05:06:40,1003,39,view,5,3,0,1
2025-12-01 11:30:40,1012,31,view,11,0,0,1
2025-12-02 23:49:40,1019,26,view,23,1,0,1
2025-12-02 04:00:40,1019,50,view,4,1,0,1
2025-12-04 15:33:40,1002,35,view,15,3,0,1
2025-12-04 02:54:40,1019,11,purchase,2,3,0,4
